Gene	logFC	SE	CI_lower	CI_upper	df	P.Value	qval	rank
PCYT1B	0.131203485052656	0.13220331222914	-0.127910245553361	0.390317215658674	3	0.320984299742933	0.449986775222046	14403
LINC01142	0.0692258855026815	0.0697555192127086	-0.0674924198771193	0.205944190882482	3	0.320998886207327	0.449986775222046	14404
C1orf210	-0.03097123937296	0.0312104041568348	-0.0921425074632953	0.0302000287173753	3	0.321033151461265	0.450003567810196	14405
LINC02287	-0.0412956205162794	0.0416410884270085	-0.122910654110264	0.0403194130777049	3	0.321342096738204	0.450405360081759	14406
LOC338694	0.0244955775853988	0.0247026306097774	-0.0239206887331615	0.0729118439039591	3	0.32138381782699	0.450432570942082	14407
COPZ2	-0.0451530615475142	0.0455380693330489	-0.134406037365778	0.0440999142707496	3	0.321419352572502	0.450451108213767	14408
FTCD	-0.0843961032995282	0.0851211513905882	-0.251230494347663	0.0824382877486062	3	0.321450197855127	0.450463071350595	14409
OR8G1	0.0541867007663295	0.0546637962901619	-0.0529523712206221	0.161325772753281	3	0.321552691329066	0.450575429792957	14410
GSTK1	0.0718188590234467	0.072473897257872	-0.0702273694212385	0.213865087468132	3	0.321704264931646	0.450756541357282	14411
MSLN	-0.0354441814912851	0.0357720559602035	-0.105556122826235	0.0346677598436651	3	0.321766477698829	0.450812428371826	14412
ISX	0.0332533522903942	0.0335721655115652	-0.0325468829952913	0.0990535875760796	3	0.321928008718665	0.451007448279143	14413
ZC3H15	-0.143164954389112	0.144548139910018	-0.426474102645005	0.140144193866781	3	0.321963514254468	0.45102588674513	14414
LOC102723831	0.0358588850258283	0.0362084967689848	-0.0351084645757168	0.106826234627374	3	0.322005770916025	0.45102588674513	14415
ING3	-0.138454600284312	0.139805181017049	-0.412467719929831	0.135558519361206	3	0.322008180631824	0.45102588674513	14416
CFAP157	-0.0629383221544312	0.0635557086686991	-0.187505222157001	0.0616285778481391	3	0.322034396431518	0.45103131946627	14417
ZCCHC4	-0.0840808055383867	0.084914448464155	-0.250510066295213	0.0823484552184395	3	0.32208489771386	0.451070762563341	14418
CASP12	-0.0263026605329897	0.0265659077732106	-0.0783708829850951	0.0257655619191156	3	0.322129746110935	0.451102284033013	14419
DMKN	-0.0498720648810668	0.0503888338761525	-0.148632364501298	0.0488882347391639	3	0.322299079501793	0.451308114653274	14420
NR1I3	-0.0380895885568549	0.0384954101611788	-0.113539206042863	0.0373600289291528	3	0.322439147226832	0.451460220194759	14421
MTHFD1L	-0.0483323965130789	0.0488496935385521	-0.14407603650446	0.0474112434783021	3	0.322462371318608	0.451460220194759	14422
LRRC77P	0.0520882124889294	0.0526470576955441	-0.0510981244863393	0.155274549464198	3	0.32247477990635	0.451460220194759	14423
CHST8	0.0464439675917889	0.0469556959007251	-0.0455875052426472	0.138475440426225	3	0.322613292697178	0.451602434269237	14424
OR6W1P	0.0631101439430434	0.063806531890795	-0.0619483605413211	0.188168648427408	3	0.322621093221758	0.451602434269237	14425
PLPPR1	0.0462778636509211	0.0467932333058277	-0.0454351883486813	0.137990915650523	3	0.322669876228777	0.451639410842331	14426
TKTL2	0.0257082531006202	0.0259967091396353	-0.0252443605296282	0.0766608667308686	3	0.322710048445424	0.451642230774663	14427
TMEM38B	-0.118431921437694	0.119763374462527	-0.353163822051232	0.116299979175843	3	0.322720567038144	0.451642230774663	14428
SNAP25	0.021891871692347	0.0221388307825463	-0.0214994393012704	0.0652831826859645	3	0.322738993059014	0.451642230774663	14429
SH3BGRL	0.163133870943306	0.165081284634991	-0.160419501462883	0.486687243349494	3	0.323053090260959	0.452050450349915	14430
DEPP1	0.115637331469287	0.117030982773464	-0.113739179842031	0.345013842780604	3	0.323107787380368	0.452095658151506	14431
SEC16B	0.0571752928353217	0.0578823375782628	-0.0562720041590627	0.170622589829706	3	0.323258056766599	0.452274576096949	14432
PIK3CA	-0.102857451940828	0.104139274696831	-0.30696667972274	0.101251775841084	3	0.323303873848198	0.452307338789081	14433
ADRB3	0.0378299535595579	0.0383067036415377	-0.0372498059443054	0.112909713063421	3	0.323370930341677	0.452369809163028	14434
FGF7P3	0.0562887256321913	0.05700349578796	-0.055436073105091	0.168013524369474	3	0.323416721465246	0.452402524407776	14435
GRK7	-0.0285983323940689	0.0289639064904662	-0.0853665459669686	0.0281698811788308	3	0.323457224384139	0.452427838373825	14436
DCC	0.039535647787358	0.040047712230997	-0.0389564258486204	0.118027721423336	3	0.323537916134013	0.452509358078409	14437
GSK3A	0.0549097859450601	0.0556405147252867	-0.0541436189977724	0.163963190887893	3	0.323707860523282	0.452715689131882	14438
F10	-0.0508840344330947	0.0515664288099684	-0.151952377711981	0.050184308845792	3	0.323757026340094	0.452753090647494	14439
AHSG	-0.0428503763623784	0.0434651526503243	-0.12804051013955	0.042339757414793	3	0.324203839369136	0.453346532170471	14440
A2M	0.0317009017102986	0.0321592611637364	-0.0313300919400423	0.0947318953606394	3	0.324257180392253	0.453389722767147	14441
NBAS	-0.0789197567544832	0.0800669500947528	-0.235848095292164	0.0780085817831981	3	0.324294057495005	0.453409888446139	14442
GRTP1-AS1	-0.0379961736383982	0.0385595947484844	-0.113571590603887	0.037579243327091	3	0.324433372935411	0.45357326499424	14443
ATP1A1	-0.0515944639493653	0.0523740776213859	-0.154245769810787	0.0510568419120563	3	0.324567825539494	0.453729820914807	14444
SLC6A12	0.102115051836603	0.103684651633876	-0.101103131115376	0.305333234788582	3	0.324691963236555	0.453871936425927	14445
FZD6	-0.0773808747139586	0.0785828134461027	-0.23140035887215	0.0766386094442326	3	0.324769087313887	0.453940973831084	14446
FKBP6	0.0443113932028705	0.045001273767359	-0.0438894826395802	0.132512269045321	3	0.324786313834076	0.453940973831084	14447
LOC729870	0.135362212481186	0.137512629991851	-0.134157589722225	0.404882014684598	3	0.324937537187927	0.454111133505602	14448
PPIG	-0.261797994132089	0.265965541955339	-0.78308087749323	0.259484889229051	3	0.324953039224566	0.454111133505602	14449
EPHX4	-0.0220657303176644	0.0224248547822418	-0.0660176380493992	0.0218861774140704	3	0.325122678056805	0.45429357428377	14450
PEMT	-0.0372778179450744	0.0378849851235887	-0.111531024342144	0.0369753884519951	3	0.325128587657228	0.45429357428377	14451
BEAN1	-0.0344793013486018	0.0350437015435064	-0.103163694258845	0.0342050915616415	3	0.325167442399639	0.454316426579955	14452
LZTS1-AS1	0.031367114126308	0.0318885991194661	-0.0311333916652813	0.0938676199178973	3	0.325289272972451	0.454451385360999	14453
CH25H	0.0410610903144284	0.0417454460989984	-0.0407584805581665	0.122880661187023	3	0.325309049326856	0.454451385360999	14454
LOC101928409	0.0315237546843979	0.0320510207534963	-0.0312950916602008	0.0943426010289965	3	0.3253372305896	0.454459312353179	14455
C6orf10	0.0228678448752236	0.0232574954020761	-0.0227160084834515	0.0684516982338987	3	0.32548626260892	0.454636041408364	14456
HHIP-AS1	-0.036691972030998	0.0373241670852062	-0.109845995270958	0.0364620512089616	3	0.325576902935859	0.454731190709059	14457
LCN15	-0.0335087823555293	0.034108325483062	-0.100359871875301	0.033342307164242	3	0.325891804429291	0.455106538523023	14458
GUCY1A2	0.0443204372194165	0.0451149880883268	-0.0441033145966576	0.132744189035491	3	0.32590857975526	0.455106538523023	14459
FFAR1	-0.0816711968745636	0.0831361545851351	-0.244615065674583	0.0812726719254556	3	0.325913260055612	0.455106538523023	14460
MUC19	0.0323062979288013	0.0328937766601703	-0.0321643196406366	0.0967769154982392	3	0.326030820056138	0.455239217106254	14461
FAM196A	0.0184620190910699	0.0188009272796067	-0.0183871212529158	0.0553111594350556	3	0.326112727367229	0.45532209867232	14462
CBR3-AS1	0.026942488228725	0.0274453104578001	-0.0268493318130836	0.0807343082705337	3	0.326257954928626	0.455493371079224	14463
PPL	0.0427574280851478	0.0435603579571183	-0.0426193046644769	0.128134160834772	3	0.326313005648004	0.455526808420567	14464
OR52D1	0.0732039156024379	0.074580752819452	-0.0729716738635721	0.219379505068448	3	0.32632702475255	0.455526808420567	14465
HRASLS5	-0.0419964717689596	0.0427896515298798	-0.125862647678543	0.0418697041406241	3	0.326364333451988	0.455547395345122	14466
C14orf37	0.0274620388401955	0.0280017609833461	-0.0274204041908616	0.0823444818712527	3	0.326728164169187	0.456023715414683	14467
CRAT37	-0.0200729573976168	0.0204687996629892	-0.0601910675438412	0.0200451527486076	3	0.32675984937253	0.456036416818505	14468
CRNDE	0.0522243566508488	0.0532624514025292	-0.0521681298264233	0.156616843128121	3	0.326834524569608	0.456109110519699	14469
USP9Y	-0.328310637622146	0.335145446715462	-0.985183642767038	0.328562367522747	3	0.327280425272098	0.45668626308344	14470
FAM110C	-0.0258047685415713	0.0263426779377905	-0.0774354685559785	0.0258259314728359	3	0.327293329689009	0.45668626308344	14471
KANK1	-0.120983663508728	0.123534192172273	-0.363106231025632	0.121138904008177	3	0.327405264312412	0.456810882877019	14472
TMEM40	0.0661805043644922	0.0676072542666611	-0.0663272790918055	0.19868828782079	3	0.327631123276443	0.457094426946586	14473
TPSG1	-0.0440804922543496	0.045038920677367	-0.132355154684545	0.044194170175846	3	0.327718349325496	0.457184531544868	14474
TERF1	-0.142101537512801	0.145209249457744	-0.426706436672072	0.142503361646469	3	0.327778455856778	0.457224441769773	14475
GPR15	-0.0485555646923457	0.0496195241620305	-0.14580804497994	0.0486969155952491	3	0.32779859581731	0.457224441769773	14476
SERPINH1	0.0440567070859518	0.0450236032070145	-0.0441879336540187	0.132301347825922	3	0.327814889238362	0.457224441769773	14477
EPOR	0.0946952158005593	0.0967797273843869	-0.0949895643064437	0.284379995907562	3	0.327846233400077	0.457236575826382	14478
MIS18BP1	-0.068552168992613	0.0700757820074272	-0.20589817791565	0.0687938399304241	3	0.327946915842622	0.45733353741215	14479
CCL8	-0.057731679011832	0.0590165252144206	-0.173401942924796	0.0579385849011324	3	0.327961054958792	0.45733353741215	14480
PSMB9	-0.12815910488298	0.131090955650416	-0.385092656656733	0.128774446890773	3	0.328254886181724	0.45771166782552	14481
LRRC19	-0.0189774821895012	0.0194141542588414	-0.0570285253271353	0.0190735609481329	3	0.328317946294161	0.457749125569787	14482
FAM198A	0.034772345621514	0.0355734337009844	-0.0349503032388389	0.104494994481867	3	0.328331217661708	0.457749125569787	14483
ADCYAP1R1	0.0507379930617425	0.051908888784235	-0.0510015594328532	0.152477545556338	3	0.328349759050753	0.457749125569787	14484
ZNF613	0.0288695789321977	0.0295385160441357	-0.0290248486710669	0.0867640065354623	3	0.328394059832705	0.457779278988055	14485
LGI2	-0.0395060565963299	0.0404292602563214	-0.118745950620316	0.0397338374276566	3	0.328487490770159	0.457877910646904	14486
NGFR	-0.03910286214878	0.040018538485253	-0.117537756293806	0.0393320319962459	3	0.328510392828502	0.457878225443026	14487
CARHSP1	0.107835725825418	0.110380093135474	-0.108505281330288	0.324176732981124	3	0.328594382658862	0.457963678537254	14488
NCAPG2	0.0848476472850388	0.086863766708797	-0.0854022070256927	0.25509750159577	3	0.328673192736859	0.458041901286677	14489
SLC11A2	0.0905257767493621	0.0926853732976891	-0.091134216807759	0.272185770306483	3	0.328717841304308	0.458072508738204	14490
CLK3	0.0840157294799445	0.0860463033907727	-0.0846319261687767	0.252663385128666	3	0.32886559730356	0.458246783572803	14491
LOC101928424	0.0485075132452122	0.0496881158595359	-0.0488794042991316	0.145894430789556	3	0.328945674788938	0.458326736498637	14492
CSNK1E	-0.0928262915127039	0.0951253407392161	-0.279268533378668	0.0936159503532604	3	0.329148036773751	0.458577048129137	14493
TTC23L	-0.0798068911197236	0.0817942464124257	-0.240120668230673	0.0805068859912253	3	0.329211668099103	0.458634055626956	14494
XAB2	-0.0419232955449287	0.0429908716709168	-0.126183855683909	0.0423372645940514	3	0.329477241675127	0.458972367292457	14495
SF3B2	0.0573816727708329	0.0588629462403169	-0.0579875818841056	0.172750927425771	3	0.329642006756569	0.459170212501975	14496
VGLL2	0.0569123095751263	0.058388901987749	-0.0575278354177009	0.171352454567954	3	0.329703596487379	0.459224323672012	14497
RAB2B	-0.129595379992257	0.132975220064868	-0.390222022155686	0.131031262171172	3	0.329767182855108	0.459281208181152	14498
FAM184B	0.0388790453097412	0.0399151570884215	-0.0393532250208235	0.117111315640306	3	0.330035612761265	0.459608948770548	14499
CCZ1B	0.13056265952529	0.134050722534112	-0.132171928743141	0.39329724779372	3	0.330066703869683	0.459608948770548	14500
BCL2L1	-0.190751779194275	0.195849486387829	-0.574609718905088	0.193106160516538	3	0.330070788734237	0.459608948770548	14501
TACR3	-0.0316893426218546	0.0325412355649763	-0.0954689923416421	0.0320903070979329	3	0.330145362242917	0.45964964785693	14502
SLCO6A1	0.0309394000305306	0.0317711445434647	-0.0313308990222763	0.0932096990833376	3	0.330145544912295	0.45964964785693	14503
AMZ2P1	-0.0472453846171516	0.0485279197185708	-0.142358359510201	0.0478675902758983	3	0.330269496186508	0.459790517581217	14504
AGBL1	-0.0373327954096937	0.0383500879924694	-0.112497586678876	0.0378319958594883	3	0.33031801130244	0.459794684076655	14505
ZP1	-0.0360178371133884	0.0369992995285967	-0.108535131642648	0.036499457415871	3	0.330318031260695	0.459794684076655	14506
LINC02318	0.0157874711642	0.0162197489432829	-0.016002652602916	0.047577594931316	3	0.330380037734529	0.459840792990751	14507
ENHO	-0.0374525983913127	0.0384794164512098	-0.112870868781802	0.0379656719991766	3	0.330396702887768	0.459840792990751	14508
COL5A1	0.0542750928212065	0.0557769346355601	-0.055045690232536	0.163595875874949	3	0.330516454442321	0.459975756296048	14509
MYRIP	0.0177726417889338	0.0182805561496632	-0.0180565898817682	0.0536018734596358	3	0.330943303412302	0.460522418653805	14510
TOLLIP-AS1	0.0376762252113451	0.0387538802044373	-0.0382799842505317	0.113632434673222	3	0.330954874063261	0.460522418653805	14511
LOC284600	0.0336136925414878	0.0345981851075165	-0.0341975041996945	0.10142488928267	3	0.331276973152988	0.460938853494015	14512
LAMA5-AS1	-0.108718687930556	0.111910034563957	-0.328058325184545	0.110620949323433	3	0.33130785097738	0.460950053533747	14513
UTS2B	0.0288200798968908	0.0296706759344685	-0.0293333763316267	0.0869735361254083	3	0.331382929934685	0.461022745021439	14514
SLC6A18	-0.0504684968140752	0.0519631401315887	-0.152314379995597	0.0513773863674467	3	0.331430536491902	0.461057209290009	14515
RMND5A	-0.158412736099568	0.163170734335121	-0.478221498727358	0.161396026528223	3	0.331627775961308	0.461299810706167	14516
PXT1	0.0533920000623345	0.0550197247010738	-0.0544446787910789	0.161228678915748	3	0.331839367665723	0.461562341524163	14517
SPRR1A	-0.0365649674875482	0.0376978993197721	-0.110451492447118	0.0373215574720221	3	0.332072869469401	0.461852189082705	14518
SEPT7P9	0.0413174928409422	0.0425994948584915	-0.0421759828413003	0.124810968523185	3	0.332093499073484	0.461852189082705	14519
THOP1	-0.0479561045676233	0.0494556829874394	-0.144887462053835	0.0489752529185882	3	0.332206850426356	0.46197801128161	14520
CRAT	-0.0432381343412373	0.0445930890711327	-0.130638982880044	0.0441627141975695	3	0.332238363012416	0.461990016248654	14521
PSCA	-0.0401686543846884	0.041433252024303	-0.121376336114694	0.0410390273453169	3	0.332306413702441	0.462027204137956	14522
LOC101929319	-0.0302543372562252	0.0312070980047386	-0.0914191254075246	0.0309104508950741	3	0.332310869933416	0.462027204137956	14523
CSTL1	0.0458911861407787	0.0473435757455268	-0.0469005172197979	0.138682889501355	3	0.33238438093766	0.462097591565218	14524
LINC00424	0.0344692944032559	0.0355716193951288	-0.0352497984829631	0.104188387289475	3	0.332539645875948	0.462281619933022	14525
TMEM79	0.0345518006431646	0.0356716467203791	-0.0353633421980148	0.104466943484344	3	0.33274139441602	0.462530237921538	14526
PMP2	0.0364034572307375	0.0375880153413961	-0.0372676990887378	0.110074613550213	3	0.332801832354537	0.46258240510104	14527
CCL23	-0.0848770129562895	0.0876436434464839	-0.256655397585268	0.086901371672689	3	0.332828071759752	0.462587033657276	14528
RGS2	-0.161225513276128	0.166553908217456	-0.487665174866731	0.165214148314474	3	0.333040381263356	0.462845196346778	14529
OTUD5	0.080934603586189	0.0836127725563353	-0.0829434192717671	0.244812626444145	3	0.333059662387019	0.462845196346778	14530
LINC01333	0.0313484227725531	0.0323883408079484	-0.0321315587300348	0.0948284042751409	3	0.333098205083106	0.462866902280509	14531
RAB40AL	-0.0421787685267328	0.0435959864029699	-0.127625331747052	0.0432677946935862	3	0.333298133426228	0.463112848206881	14532
ZNF90	0.0183416994939106	0.0189616101777254	-0.0188223735433193	0.0555057725311405	3	0.333390552780599	0.463209388408852	14533
PCDHB6	-0.0522440968235826	0.054013034540362	-0.15810769921841	0.053619505571245	3	0.333419172613932	0.463217279029896	14534
SPOPL	0.114308702091414	0.118192860558358	-0.117345047832731	0.34596245201556	3	0.333475493990574	0.463263651507235	14535
LOC284898	-0.0331280724099513	0.0342642844444184	-0.100284835877047	0.0340286910571448	3	0.333624146780911	0.463438275440297	14536
