ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
42,PENNSYLVANIA,PA,42101,Philadelphia,42101028200,"Census Tract 282, Philadelphia County, Pennsylvania",0.33041836956,4961,766,2296,78,2164,151,1270,511,271,153,19600,3292,354,183,695,173,1266,505,905,279,445,183,4805,770,211,164,507,146,0,10,0,14,831,178,119,48,26.2,9.1,11.8,6.9,19600.0,3292.0,11.2,5.7,14.0,3.7,25.5,9.4,18.7,5.4,20.6,8.4,96.9,4.2,4.7,3.6,22.1,6.3,0.0,1.1,0.0,0.7,38.4,7.6,2.4,0.9,0.8501,0.8948,0.8604,0.6739,3.2792,0.8722,0.2699,0.8471,0.7941,0.9356,2.8467,0.9274,0.9772,0.8981,1.8753,0.9656,0.8896,0.0,0.0,0.9333,0.7708,2.5937,0.644,10.5949,0.9288,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,3,565,227,11.7,4.9,7425
42,PENNSYLVANIA,PA,42101,Philadelphia,42101028300,"Census Tract 283, Philadelphia County, Pennsylvania",0.259873287038,6535,895,2772,110,2309,184,2230,905,363,164,18095,3807,763,250,629,218,1831,649,1533,324,546,222,6530,895,161,157,202,127,17,24,62,39,1280,223,13,6,34.6,12.8,13.2,5.2,18095.0,3807.0,19.3,6.5,9.6,3.3,28.0,9.2,23.5,5.2,23.6,9.5,99.9,0.6,2.7,2.6,7.3,4.6,0.6,0.9,2.7,1.7,55.4,8.7,0.2,0.1,0.9174,0.9224,0.8883,0.8943,3.6224,0.937,0.0963,0.9168,0.9371,0.9587,2.9089,0.9456,0.9981,0.8243,1.8224,0.9415,0.647,0.5222,0.8205,0.9856,0.3959,3.3712,0.9189,11.7249,0.9865,1,1,0,0,2,0,1,1,1,3,1,0,1,0,0,0,1,0,1,7,609,332,9.3,4.9,3147
42,PENNSYLVANIA,PA,42101,Philadelphia,42101028400,"Census Tract 284, Philadelphia County, Pennsylvania",0.190150987878,4104,553,1393,81,1197,108,1366,492,355,155,17134,4014,479,213,398,83,1233,287,829,205,314,132,4057,555,189,119,0,14,0,10,19,32,323,111,6,6,33.3,10.5,20.8,9.0,17134.0,4014.0,19.2,7.3,9.7,2.5,30.0,5.7,20.2,5.2,26.2,10.8,98.9,2.4,4.9,3.0,0.0,1.0,0.0,1.8,1.6,2.7,27.0,8.9,0.1,0.1,0.9099,0.9787,0.9042,0.8927,3.6855,0.9499,0.0994,0.9484,0.8567,0.9719,2.8764,0.9365,0.9909,0.9024,1.8933,0.9734,0.0,0.0,0.6767,0.877,0.3177,1.8714,0.3084,10.3266,0.9069,1,1,1,0,3,0,1,0,1,2,1,1,2,0,0,0,0,0,0,7,455,222,11.1,4.7,2189
42,PENNSYLVANIA,PA,42101,Philadelphia,42101028500,"Census Tract 285, Philadelphia County, Pennsylvania",0.103091936714,2489,303,946,28,821,67,881,266,230,169,15019,2273,544,213,254,60,628,169,456,98,234,79,2466,304,278,134,141,55,13,21,30,36,289,76,0,10,35.4,9.3,21.3,12.9,15019.0,2273.0,34.7,10.8,10.2,2.9,25.2,6.1,18.3,4.5,28.5,9.4,99.1,1.9,12.0,5.6,14.9,5.9,1.4,2.3,3.7,4.4,35.2,9.2,0.0,0.4,0.923,0.9806,0.9393,0.9847,3.8276,0.9806,0.1144,0.8336,0.7769,0.9819,2.7068,0.8789,0.9925,0.964,1.9565,0.9975,0.8127,0.6259,0.8962,0.9192,0.0,3.254,0.8901,11.7449,0.9875,1,1,1,1,4,0,0,0,1,1,1,1,2,0,0,0,1,0,1,8,401,167,16.1,6.2,1405
42,PENNSYLVANIA,PA,42101,Philadelphia,42101028600,"Census Tract 286, Philadelphia County, Pennsylvania",0.277162162394,6653,974,2476,47,2249,138,2164,669,439,250,13515,2034,988,397,451,136,2081,620,1095,315,371,185,6420,985,638,311,0,21,0,15,43,64,492,199,42,102,32.5,11.8,16.7,9.2,13515.0,2034.0,25.8,9.8,6.8,2.2,31.3,8.1,16.5,5.3,16.5,8.2,96.5,4.5,10.1,4.7,0.0,0.9,0.0,1.0,1.9,2.9,21.9,9.0,0.6,1.5,0.9043,0.9587,0.9609,0.9543,3.7782,0.9702,0.0344,0.9619,0.6821,0.8852,2.5636,0.8173,0.9744,0.9543,1.9287,0.9894,0.0,0.0,0.7273,0.8334,0.586,2.1467,0.4292,10.4172,0.9141,1,1,1,1,4,0,1,0,0,1,1,1,2,0,0,0,0,0,0,7,458,200,6.9,2.9,4430
42,PENNSYLVANIA,PA,42101,Philadelphia,42101028700,"Census Tract 287, Philadelphia County, Pennsylvania",0.131650357246,2813,434,872,48,838,55,1058,329,156,103,13551,2850,448,109,106,53,954,299,641,182,231,91,2710,443,274,128,0,14,0,10,49,42,298,87,0,10,37.8,11.8,14.2,8.4,13551.0,2850.0,30.2,7.0,3.8,1.9,33.9,9.3,22.8,4.6,27.6,10.8,96.3,5.3,11.1,5.0,0.0,1.6,0.0,2.8,5.8,5.1,35.6,10.4,0.0,0.4,0.9321,0.938,0.9606,0.9712,3.8019,0.9749,0.0106,0.9787,0.9258,0.9787,2.8938,0.9415,0.9731,0.9597,1.9328,0.9906,0.0,0.0,0.9597,0.9214,0.0,1.8811,0.315,10.5096,0.9226,1,1,1,1,4,0,1,1,1,3,1,1,2,0,0,1,1,0,2,11,440,153,15.6,5.1,1153
42,PENNSYLVANIA,PA,42101,Philadelphia,42101028800,"Census Tract 288, Philadelphia County, Pennsylvania",0.17269184154,4531,539,1518,47,1310,109,1973,541,152,98,13592,3166,1251,284,291,89,1374,286,1288,303,249,87,4256,556,1181,316,0,14,0,10,78,44,529,114,0,10,43.8,9.6,10.5,6.6,13592.0,3166.0,45.3,7.3,6.4,1.9,30.3,5.2,28.4,5.5,19.0,6.5,93.9,5.1,27.8,6.7,0.0,0.9,0.0,1.6,6.0,3.3,40.4,7.6,0.0,0.2,0.9587,0.8638,0.9587,0.9966,3.7778,0.9699,0.0303,0.9512,0.9831,0.9203,2.8849,0.9387,0.9628,0.9978,1.9606,0.9984,0.0,0.0,0.9644,0.9446,0.0,1.909,0.3262,10.5323,0.9238,1,0,1,1,3,0,1,1,1,3,1,1,2,0,0,1,1,0,2,10,479,199,10.6,4.3,2109
42,PENNSYLVANIA,PA,42101,Philadelphia,42101028901,"Census Tract 289.01, Philadelphia County, Pennsylvania",0.229096324414,4574,593,1365,55,1293,91,1390,614,291,164,16471,4369,796,303,216,110,1357,305,719,265,243,110,4423,599,847,341,0,14,0,10,61,62,307,130,8,9,30.5,13.0,13.1,5.9,16471.0,4369.0,31.0,10.0,4.7,2.3,29.7,5.4,15.7,5.8,18.8,8.5,96.7,3.8,20.8,7.9,0.0,1.0,0.0,1.8,4.7,4.8,23.7,9.8,0.2,0.2,0.8908,0.9202,0.9164,0.9737,3.7011,0.953,0.0131,0.944,0.6239,0.9171,2.4981,0.7844,0.9753,0.9894,1.9647,0.9987,0.0,0.0,0.9331,0.851,0.3959,2.18,0.4452,10.3439,0.9078,0,1,1,1,3,0,1,0,1,2,1,1,2,0,0,1,0,0,1,8,845,468,18.5,9.4,2632
42,PENNSYLVANIA,PA,42101,Philadelphia,42101028902,"Census Tract 289.02, Philadelphia County, Pennsylvania",0.298204721394,7068,704,2116,55,2033,82,2691,802,373,255,13579,2014,1544,454,416,169,2028,478,1159,283,369,150,6591,755,1438,442,12,23,11,16,158,86,697,180,10,8,38.3,10.6,11.5,7.6,13579.0,2014.0,37.4,8.6,5.9,2.3,28.7,6.1,16.4,3.7,18.2,7.4,93.3,5.3,22.7,6.5,0.6,1.1,0.5,0.8,7.8,4.3,34.3,8.7,0.1,0.1,0.9349,0.8885,0.9596,0.9897,3.7727,0.9687,0.0235,0.9312,0.678,0.9112,2.5439,0.806,0.9606,0.9934,1.954,0.9969,0.2695,0.4944,0.9834,0.9164,0.3177,2.9814,0.8109,11.252,0.9671,1,0,1,1,3,0,1,0,1,2,1,1,2,0,0,1,1,0,2,9,1323,465,18.7,6.1,2276
42,PENNSYLVANIA,PA,42101,Philadelphia,42101029000,"Census Tract 290, Philadelphia County, Pennsylvania",0.315632207368,8005,1044,2150,101,2119,118,3138,1202,398,190,12961,2454,1304,789,430,194,2574,662,1171,437,569,196,7638,1049,1483,831,47,55,69,105,150,125,374,220,8,11,39.2,13.2,10.3,5.0,12961.0,2454.0,30.2,16.3,5.4,2.6,32.2,7.1,14.6,5.3,26.9,9.1,95.4,4.1,20.6,11.2,2.2,2.6,3.2,4.9,7.1,5.9,17.6,10.2,0.1,0.1,0.9377,0.8591,0.9674,0.9712,3.7354,0.9599,0.0175,0.9678,0.5307,0.9762,2.4922,0.7825,0.97,0.9887,1.9587,0.9981,0.4206,0.7113,0.9781,0.7858,0.3177,3.2135,0.8804,11.3998,0.9746,1,0,1,1,3,0,1,0,1,2,1,1,2,0,0,1,0,0,1,8,1774,876,22.2,9.1,3380
42,PENNSYLVANIA,PA,42101,Philadelphia,42101029100,"Census Tract 291, Philadelphia County, Pennsylvania",0.512819518094,5048,508,1676,55,1543,98,2003,420,314,126,14482,2428,1146,235,348,120,1518,277,914,222,353,107,4799,514,956,316,65,61,0,15,69,54,630,133,2,4,39.7,7.2,14.1,5.6,14482.0,2428.0,39.6,6.3,6.9,2.6,30.1,4.6,18.1,4.2,22.9,6.8,95.1,3.5,20.6,6.5,3.9,3.7,0.0,1.5,4.5,3.5,40.8,7.9,0.0,0.1,0.9399,0.9371,0.9484,0.9925,3.8179,0.979,0.0356,0.949,0.7672,0.9543,2.7061,0.8786,0.9678,0.9887,1.9565,0.9975,0.5147,0.0,0.9278,0.9455,0.0,2.388,0.5451,10.8685,0.9464,1,1,1,1,4,0,1,0,1,2,1,1,2,0,0,1,1,0,2,10,950,414,18.8,7.5,5642
42,PENNSYLVANIA,PA,42101,Philadelphia,42101029200,"Census Tract 292, Philadelphia County, Pennsylvania",0.66905492019,5199,612,1478,60,1357,104,596,425,330,120,17775,2544,761,210,462,88,1556,395,930,285,135,101,4692,636,610,233,50,51,9,16,26,38,237,107,21,15,11.5,8.0,13.3,4.6,17775.0,2544.0,24.9,6.2,8.9,1.9,29.9,6.7,17.9,5.4,9.9,7.5,90.2,6.1,13.0,4.7,3.4,3.5,0.6,1.1,1.9,2.8,17.5,7.7,0.4,0.3,0.5579,0.9236,0.893,0.9484,3.3229,0.8803,0.075,0.9472,0.7594,0.6879,2.4695,0.7691,0.9487,0.9681,1.9168,0.9853,0.4922,0.5222,0.7273,0.7846,0.5244,3.0507,0.8369,10.7599,0.9389,0,1,0,1,2,0,1,0,0,1,1,1,2,0,0,0,0,0,0,5,817,276,15.7,5.4,3802
42,PENNSYLVANIA,PA,42101,Philadelphia,42101029300,"Census Tract 293, Philadelphia County, Pennsylvania",0.264723500362,2947,474,1110,93,900,105,1570,592,97,66,15952,6498,482,161,232,77,1012,326,752,196,277,100,2272,552,155,106,8,17,0,10,54,51,310,106,26,12,53.5,14.3,9.8,6.5,15952.0,6498.0,28.2,8.6,7.9,2.3,34.3,9.6,25.6,5.4,30.8,10.6,77.1,14.0,6.0,4.0,0.7,1.5,0.0,2.2,6.0,5.6,34.4,11.2,0.9,0.4,0.9878,0.8482,0.9246,0.9669,3.7275,0.9583,0.0547,0.9819,0.965,0.9891,2.9907,0.969,0.9146,0.9231,1.8377,0.9497,0.2833,0.0,0.9644,0.9167,0.6407,2.8051,0.7411,11.361,0.9724,1,0,1,1,3,0,1,1,1,3,1,1,2,0,0,1,1,0,2,10,331,135,11.3,4.1,1999
42,PENNSYLVANIA,PA,42101,Philadelphia,42101029400,"Census Tract 294, Philadelphia County, Pennsylvania",0.250055871484,3773,495,1357,61,1150,117,1880,567,167,110,9338,1601,906,260,310,92,1337,410,831,235,343,142,3444,514,639,306,0,14,0,10,53,52,351,122,47,48,49.8,13.2,13.8,9.5,9338.0,1601.0,42.9,10.2,8.2,2.7,35.4,9.8,22.0,6.2,29.8,12.0,91.3,6.5,19.7,9.2,0.0,1.0,0.0,1.8,4.6,4.5,30.5,9.8,1.2,1.3,0.9781,0.9324,0.9915,0.9953,3.8973,0.9919,0.0604,0.9881,0.9058,0.9866,2.9409,0.9584,0.9522,0.9869,1.9391,0.9922,0.0,0.0,0.9309,0.8964,0.6776,2.5049,0.6049,11.2822,0.969,1,1,1,1,4,0,1,1,1,3,1,1,2,0,0,1,0,0,1,10,887,379,23.5,10.1,3151
42,PENNSYLVANIA,PA,42101,Philadelphia,42101029800,"Census Tract 298, Philadelphia County, Pennsylvania",0.25064004381,4662,566,2013,37,1905,80,1687,424,178,93,15695,2302,676,228,381,90,1386,390,966,257,399,115,3573,598,344,173,56,58,11,19,25,40,643,140,8,7,36.5,8.1,9.5,4.7,15695.0,2302.0,23.0,6.6,8.2,2.3,29.7,7.5,20.7,5.3,20.9,6.0,76.6,8.8,8.0,3.9,2.8,2.9,0.5,0.9,1.3,2.1,33.8,7.1,0.2,0.1,0.928,0.8369,0.9296,0.9331,3.6276,0.9383,0.0604,0.944,0.8723,0.9371,2.8138,0.918,0.9128,0.9406,1.8534,0.9562,0.4578,0.4944,0.616,0.913,0.3959,2.8771,0.7702,11.1719,0.9636,1,0,1,1,3,0,1,0,1,2,1,1,2,0,0,0,1,0,1,8,618,221,13.3,4.7,2709
42,PENNSYLVANIA,PA,42101,Philadelphia,42101029900,"Census Tract 299, Philadelphia County, Pennsylvania",0.228358483492,4136,432,1821,48,1538,109,1856,363,294,121,13600,1805,549,145,335,88,1274,239,1042,198,401,89,3297,496,240,144,0,14,0,10,108,60,598,125,17,15,45.3,8.0,17.9,6.2,13600.0,1805.0,22.0,5.6,8.1,2.1,30.8,4.8,25.2,3.9,26.1,5.5,79.7,8.6,6.3,3.7,0.0,0.8,0.0,1.4,7.0,3.9,38.9,7.6,0.4,0.4,0.964,0.9659,0.9584,0.9256,3.8139,0.9784,0.0582,0.9584,0.9587,0.9709,2.9462,0.9606,0.9221,0.9268,1.8489,0.9547,0.0,0.0,0.9772,0.9364,0.5244,2.438,0.5695,11.047,0.9567,1,1,1,1,4,0,1,1,1,3,1,1,2,0,0,1,1,0,2,11,517,173,12.5,4.0,2128
42,PENNSYLVANIA,PA,42101,Philadelphia,42101030000,"Census Tract 300, Philadelphia County, Pennsylvania",0.351682165006,6748,924,3149,80,2371,223,2613,644,687,361,15657,2710,874,280,698,183,2185,549,1465,387,454,138,6103,990,266,180,82,67,29,48,39,62,1215,225,101,190,39.2,9.9,25.8,10.0,15657.0,2710.0,22.0,6.1,10.3,3.1,32.4,6.8,21.7,5.8,19.1,5.5,90.4,7.9,4.3,2.9,2.6,2.1,0.9,1.5,1.6,2.6,51.2,8.7,1.5,2.8,0.9377,0.9925,0.9302,0.9256,3.786,0.9715,0.1179,0.9684,0.8996,0.9215,2.9074,0.9449,0.949,0.8881,1.8371,0.949,0.4475,0.5767,0.6767,0.979,0.7054,3.3853,0.9224,11.9158,0.9912,1,1,1,1,4,0,1,0,1,2,1,0,1,0,0,0,1,0,1,8,656,342,9.7,4.7,5294
42,PENNSYLVANIA,PA,42101,Philadelphia,42101030100,"Census Tract 301, Philadelphia County, Pennsylvania",0.279967965628,5715,630,2534,127,2163,198,2426,763,383,278,17201,3539,555,197,364,100,1646,425,1364,362,640,209,4395,752,171,119,380,147,0,15,67,60,859,237,57,50,42.4,12.4,15.3,9.4,17201.0,3539.0,16.7,5.4,6.4,1.9,28.8,6.7,23.9,5.7,29.6,9.3,76.9,10.1,3.2,2.2,15.0,5.8,0.0,1.0,3.1,2.8,39.7,10.2,1.0,0.9,0.9531,0.9477,0.903,0.8552,3.659,0.9458,0.0303,0.9331,0.9418,0.9856,2.8908,0.9406,0.914,0.8508,1.7648,0.9168,0.8143,0.0,0.8558,0.9402,0.6567,3.267,0.8926,11.5816,0.9799,1,1,1,0,3,0,1,1,1,3,1,0,1,0,0,0,1,0,1,8,545,300,9.6,4.8,2667
42,PENNSYLVANIA,PA,42101,Philadelphia,42101030200,"Census Tract 302, Philadelphia County, Pennsylvania",0.348151648318,8906,998,2809,58,2649,141,1754,828,526,264,22374,3468,1158,418,832,245,2159,576,1732,526,405,186,8156,1062,747,360,227,116,0,15,71,60,574,188,26,25,19.9,8.4,11.5,5.5,22374.0,3468.0,20.4,6.6,9.3,2.5,24.2,5.9,19.4,5.1,15.3,7.0,91.6,6.1,8.9,4.2,8.1,4.1,0.0,0.9,2.7,2.3,21.7,6.8,0.3,0.3,0.7775,0.8885,0.7975,0.9099,3.3734,0.8929,0.0869,0.7789,0.8248,0.8637,2.5543,0.811,0.9528,0.9472,1.9,0.9784,0.6692,0.0,0.8205,0.8297,0.4794,2.7988,0.7383,10.6265,0.9301,0,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,3,1071,438,12.0,4.8,4059
42,PENNSYLVANIA,PA,42101,Philadelphia,42101030501,"Census Tract 305.01, Philadelphia County, Pennsylvania",0.14570524225,5774,520,2019,54,1824,106,1584,489,485,212,15229,2051,714,247,366,69,1893,349,642,196,553,149,5010,574,539,182,8,19,0,15,60,49,434,121,5,5,27.4,7.9,16.1,6.7,15229.0,2051.0,22.5,6.9,6.3,1.1,32.8,5.3,11.1,3.3,30.3,8.0,86.8,6.2,10.1,3.3,0.4,1.0,0.0,1.2,3.3,2.7,23.8,6.3,0.1,0.1,0.8633,0.954,0.9365,0.9284,3.6822,0.9492,0.0294,0.9725,0.2716,0.9881,2.2616,0.6561,0.9368,0.9543,1.8911,0.9722,0.2402,0.0,0.8696,0.8516,0.3177,2.2791,0.4937,10.114,0.8915,0,1,1,1,3,0,1,0,1,2,1,1,2,0,0,0,0,0,0,7,1024,349,17.7,5.5,2611
42,PENNSYLVANIA,PA,42101,Philadelphia,42101030502,"Census Tract 305.02, Philadelphia County, Pennsylvania",0.270025839128,7059,589,2151,60,2027,97,2265,657,447,150,16646,2049,570,166,503,117,2368,349,834,187,428,131,6255,619,647,240,34,44,11,16,62,54,349,121,10,6,32.1,8.0,13.0,4.3,16646.0,2049.0,14.1,4.0,7.1,1.6,33.5,4.1,11.8,2.7,21.1,6.4,88.6,4.7,10.0,3.6,1.6,2.1,0.5,0.7,3.1,2.7,17.2,5.8,0.1,0.1,0.9021,0.9177,0.9121,0.7855,3.5174,0.9189,0.0388,0.9775,0.3154,0.94,2.2717,0.663,0.9428,0.9537,1.8965,0.9765,0.369,0.4944,0.8558,0.7771,0.3177,2.814,0.7464,10.4996,0.9204,1,1,1,0,3,0,1,0,1,2,1,1,2,0,0,0,0,0,0,7,914,343,12.9,4.6,3164
42,PENNSYLVANIA,PA,42101,Philadelphia,42101030600,"Census Tract 306, Philadelphia County, Pennsylvania",0.389099695928,7489,701,2900,77,2590,171,592,344,268,147,25921,2887,745,165,1130,218,1775,421,1002,286,394,172,5234,776,778,320,375,117,8,17,45,72,385,138,306,152,8.2,4.5,6.9,3.5,25921.0,2887.0,14.1,3.1,15.1,3.1,23.7,5.2,13.9,4.2,15.2,6.6,69.9,8.0,11.3,4.5,12.9,4.0,0.3,0.6,1.7,2.8,14.9,5.4,4.1,2.0,0.3964,0.6947,0.6623,0.7855,2.5389,0.6945,0.3315,0.7495,0.4781,0.8618,2.4209,0.7472,0.8931,0.9609,1.854,0.9568,0.7808,0.4699,0.6948,0.7411,0.8505,3.5371,0.9458,10.3509,0.9094,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,695,242,9.6,3.2,4581
42,PENNSYLVANIA,PA,42101,Philadelphia,42101030700,"Census Tract 307, Philadelphia County, Pennsylvania",0.252992949398,4257,539,1666,69,1491,119,1078,434,266,145,19664,3071,361,167,396,89,1222,378,729,189,319,118,2853,612,316,168,657,119,0,10,67,54,368,114,56,48,25.4,8.9,12.3,5.9,19664.0,3071.0,13.8,6.0,9.3,2.2,28.7,8.1,17.1,4.4,21.4,7.7,67.0,11.6,8.6,4.4,39.4,7.0,0.0,1.5,4.5,3.6,24.7,7.4,1.3,1.1,0.8445,0.9042,0.8598,0.777,3.3855,0.8954,0.0869,0.9312,0.7222,0.9431,2.6834,0.8695,0.8868,0.9447,1.8315,0.9453,0.965,0.0,0.9278,0.8591,0.6873,3.4392,0.9321,11.3396,0.9715,0,1,0,0,1,0,1,0,1,2,0,1,1,1,0,1,0,0,2,6,673,250,15.8,5.5,2222
42,PENNSYLVANIA,PA,42101,Philadelphia,42101030800,"Census Tract 308, Philadelphia County, Pennsylvania",0.307222905808,5365,504,1833,54,1702,96,522,210,203,95,23076,2739,551,158,620,96,1463,308,532,122,202,87,3077,651,479,169,56,45,0,15,69,50,162,81,5,4,9.7,3.9,7.2,3.3,23076.0,2739.0,16.5,4.6,11.6,1.7,27.3,5.1,9.9,2.4,11.9,5.1,57.4,10.9,9.8,3.3,3.1,2.5,0.0,1.4,4.1,2.9,9.5,4.6,0.1,0.1,0.479,0.7145,0.775,0.8505,2.819,0.7726,0.161,0.9021,0.1921,0.7755,2.0307,0.5066,0.8662,0.9522,1.8184,0.9396,0.4775,0.0,0.9143,0.5902,0.3177,2.2997,0.5056,8.9678,0.7947,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,3,432,202,8.1,3.8,1758
42,PENNSYLVANIA,PA,42101,Philadelphia,42101030900,"Census Tract 309, Philadelphia County, Pennsylvania",0.248988685556,4376,493,1440,67,1348,94,913,407,92,62,20427,3061,621,238,309,55,1234,270,370,112,188,100,3535,596,913,404,193,72,0,10,58,56,219,96,0,10,20.9,8.8,3.9,2.9,20427.0,3061.0,24.2,8.7,7.1,1.4,28.2,5.3,8.5,2.8,13.9,7.4,80.8,10.1,23.1,9.9,13.4,5.0,0.0,1.7,4.3,4.2,16.2,7.0,0.0,0.2,0.7941,0.3131,0.8438,0.9447,2.8957,0.7942,0.0388,0.9218,0.127,0.8368,1.9244,0.4424,0.9234,0.9941,1.9175,0.9859,0.7889,0.0,0.9193,0.7677,0.0,2.4759,0.5889,9.2135,0.8207,0,0,0,1,1,0,1,0,0,1,1,1,2,0,0,1,0,0,1,5,844,489,19.3,10.4,2531
42,PENNSYLVANIA,PA,42101,Philadelphia,42101031000,"Census Tract 310, Philadelphia County, Pennsylvania",0.410585113922,7586,670,2374,78,2206,149,1256,682,315,189,21071,2706,1232,397,687,158,1820,299,895,308,325,175,5059,768,1204,370,13,24,0,15,71,52,262,120,11,8,16.6,8.7,8.1,4.5,21071.0,2706.0,24.7,7.1,9.1,2.0,24.0,3.3,11.8,4.0,14.7,7.9,66.7,8.2,16.6,4.9,0.5,1.0,0.0,1.0,3.2,2.4,11.9,5.5,0.1,0.1,0.7187,0.7758,0.8294,0.9481,3.272,0.8706,0.0819,0.7674,0.3154,0.8515,2.0162,0.4978,0.8856,0.979,1.8646,0.9619,0.2511,0.0,0.8634,0.6738,0.3177,2.106,0.4114,9.2588,0.8245,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,965,394,12.7,4.9,4927
42,PENNSYLVANIA,PA,42101,Philadelphia,42101031101,"Census Tract 311.01, Philadelphia County, Pennsylvania",0.135000178198,5457,516,1777,29,1620,97,1521,484,424,153,14144,1724,760,194,413,78,1879,301,678,176,428,122,4638,569,854,253,45,54,0,15,57,56,398,111,6,5,28.6,8.5,17.1,5.9,14144.0,1724.0,25.9,5.9,7.6,1.5,34.4,4.5,12.4,3.0,26.4,7.4,85.0,6.7,17.2,4.9,2.5,3.0,0.0,1.4,3.5,3.5,24.6,6.6,0.1,0.1,0.8755,0.9615,0.9515,0.9553,3.7438,0.9624,0.05,0.9828,0.3636,0.9734,2.3698,0.7178,0.9315,0.9819,1.9134,0.9837,0.4403,0.0,0.8834,0.8572,0.3177,2.4986,0.6018,10.5256,0.9232,0,1,1,1,3,0,1,0,1,2,1,1,2,0,0,0,0,0,0,7,833,269,15.3,4.7,1862
42,PENNSYLVANIA,PA,42101,Philadelphia,42101031102,"Census Tract 311.02, Philadelphia County, Pennsylvania",0.153710681118,4469,640,1576,33,1416,99,619,255,347,205,22157,6245,475,148,306,49,1427,375,768,224,346,148,4018,661,574,243,0,14,0,10,0,14,301,117,0,10,13.9,5.9,15.9,7.9,22157.0,6245.0,18.6,5.6,6.8,1.4,31.9,7.0,17.2,5.2,24.4,10.4,89.9,7.3,13.9,5.6,0.0,0.9,0.0,1.6,0.0,1.0,21.3,8.0,0.0,0.2,0.6461,0.9521,0.805,0.884,3.2872,0.8737,0.0344,0.9659,0.7262,0.9628,2.6893,0.8714,0.9478,0.9719,1.9197,0.9872,0.0,0.0,0.0,0.8259,0.0,0.8259,0.0539,8.7221,0.7618,0,1,0,0,1,0,1,0,1,2,1,1,2,0,0,0,0,0,0,5,437,188,9.8,4.1,1977
42,PENNSYLVANIA,PA,42101,Philadelphia,42101031200,"Census Tract 312, Philadelphia County, Pennsylvania",0.16592154297,5590,560,1760,61,1615,114,1466,571,369,173,18531,2741,1016,299,552,193,1741,310,867,235,499,136,4980,625,739,260,30,28,21,33,76,51,248,112,0,15,26.2,9.8,13.6,6.1,18531.0,2741.0,29.8,8.4,9.9,3.2,31.1,4.6,15.5,4.2,30.9,8.2,89.1,6.7,14.6,4.9,1.7,1.6,1.2,1.9,4.7,3.2,15.4,7.0,0.0,0.3,0.8501,0.9292,0.8801,0.9709,3.6303,0.9389,0.1051,0.96,0.6101,0.9897,2.6649,0.8648,0.9447,0.974,1.9187,0.9866,0.3799,0.6102,0.9331,0.7549,0.0,2.6781,0.6857,10.892,0.948,0,1,0,1,2,0,1,0,1,2,1,1,2,0,0,1,0,0,1,7,453,190,8.1,3.3,1948
