Gene	logFC	SE	CI_lower	CI_upper	df	P.Value	qval	rank
TRIP10	-0.0109548529945937	0.0658759527418799	-0.140069347815941	0.118159641826753	1	0.867924664106646	0.915772316331786	19137
EPB41L4A-AS2	-0.00945560134169087	0.0569132439516715	-0.121003509730309	0.102092307046927	1	0.86804629228197	0.915852792024117	19138
ADAM19	0.026677402246265	0.16085829796396	-0.28859906837751	0.34195387287004	1	0.8682796271812	0.916051111972558	19139
PRDM16	0.0222683485586692	0.134349355406913	-0.241051549385051	0.285588246502389	1	0.868354030409742	0.916079480775307	19140
FBXW8	0.0277350058973886	0.167386244751979	-0.300336005323897	0.355806017118674	1	0.868397253442955	0.916079480775307	19141
OR7E12P	-0.0668343737701215	0.403828918724287	-0.858324510385476	0.724655762845233	1	0.868549109516118	0.916191809599282	19142
SENP7	-0.0683916798523289	0.413469116239787	-0.878776256401917	0.741992896697259	1	0.868621752762049	0.916220573147955	19143
DKFZp434L192	-0.00814604870615528	0.0493118469266249	-0.104795492693492	0.0885033952811817	1	0.868790849322097	0.916351067149592	19144
LOC101928978	-0.00813558181187988	0.0493040844068874	-0.104769811540102	0.0884986479163422	1	0.868937470534396	0.916457843041552	19145
LOC101928238	-0.0241608431563694	0.14667303660258	-0.311634712400552	0.263313026087813	1	0.869159755984894	0.916565463146673	19146
BLACAT1	-0.00917562402328268	0.0557152237397046	-0.118375455943695	0.100024207897129	1	0.869189629642872	0.916565463146673	19147
BORCS7	-0.0587866430192987	0.356969960321002	-0.758434908811155	0.640861622772557	1	0.869194029631152	0.916565463146673	19148
LINC02537	0.00899833733986732	0.0546636453129117	-0.0981404387371113	0.116137113416846	1	0.869248732297744	0.916565463146673	19149
TIAF1	-0.0326846703840043	0.19858200612473	-0.421898250366187	0.356528909598178	1	0.869266472823831	0.916565463146673	19150
GCHFR	-0.0693185431694273	0.422264732743489	-0.896942211288096	0.758305124949241	1	0.869606000848892	0.916875587130741	19151
PRKCB	0.0467724573021287	0.285255208032577	-0.512317476844202	0.605862391448459	1	0.869757076523578	0.916986992959695	19152
FAM222A	-0.012346768812464	0.07534466953593	-0.160019607529959	0.135326069905031	1	0.869833089219592	0.91701925220707	19153
LINC01193	0.0260426146317358	0.159012328817606	-0.285615822948611	0.337701052212083	1	0.869906438815058	0.917048700665848	19154
LOC101929963	-0.00746665182172982	0.045616097853083	-0.0968725607290274	0.0819392570855678	1	0.86997945713263	0.917077796837487	19155
ACVR2B-AS1	0.035484813975939	0.217206781845674	-0.39023265563943	0.461202283591308	1	0.87022805713108	0.917291967508393	19156
ASB3	0.0481063321041318	0.294654272018182	-0.529405428942372	0.625618093150636	1	0.870310852502135	0.917331353224571	19157
ZNF468	-0.0405394450540252	0.248451684416961	-0.52749579840958	0.44641690830153	1	0.870385905362967	0.917362574438304	19158
RNF122	-0.038171558962201	0.234359055672251	-0.49750686753063	0.421163749606228	1	0.870615753867548	0.917546122345649	19159
PRMT5	-0.0359590465895203	0.220835643085479	-0.468788953539801	0.39687086036076	1	0.870650936219425	0.917546122345649	19160
PLCL1	0.0550501375165728	0.338501974873356	-0.608401541930888	0.718501816964033	1	0.870810785234809	0.917666686261743	19161
MED22	0.0344070772453963	0.211740053515524	-0.380595801729615	0.449409956220408	1	0.870914662457134	0.91768388155671	19162
IGSF9B	0.0329594645708387	0.202836779555392	-0.36459331809782	0.430512247239497	1	0.870917998329597	0.91768388155671	19163
H2AFV	0.115296698887654	0.710339121687142	-1.27694239642896	1.50753579420427	1	0.871060015289688	0.91778563080408	19164
HIPK1-AS1	-0.0129592795955344	0.0799372010133227	-0.169633314606586	0.143714755415517	1	0.871212730378388	0.917898640845313	19165
SLC35E3	0.0327333850747106	0.202150322634402	-0.36347396675187	0.428940736901291	1	0.871364159399636	0.918010284180186	19166
LINC01231	0.0279355632442842	0.172594418999999	-0.310343281928329	0.366214408416897	1	0.871418700840747	0.91801984699621	19167
STEAP1B	0.0225460015389724	0.139393433546274	-0.250660107893102	0.295752110971047	1	0.871507736071742	0.918065745344355	19168
FAM46A	-0.0741151008916734	0.458522882506063	-0.972803436691047	0.8245732349077	1	0.871590279804252	0.918073175268811	19169
SLC22A3	0.0438176305739655	0.271116464213102	-0.487560874899556	0.575196136047487	1	0.871605723549084	0.918073175268811	19170
ZP4	0.0104862500050122	0.0650262343938198	-0.116962827457134	0.137935327467159	1	0.871887179550477	0.918321732277046	19171
NPM3	-0.0433104696418354	0.268745624220618	-0.570042214116982	0.483421274833312	1	0.871969070181992	0.918360080592258	19172
BTNL9	-0.0315017483018408	0.195576303051248	-0.414824258511779	0.351820761908097	1	0.872037168155642	0.918383899201936	19173
NEFM	0.0409098203671951	0.254207668126358	-0.457328053754377	0.539147694488767	1	0.872147974933402	0.918405325581177	19174
TEDC1	-0.0184521849162527	0.114659648131556	-0.243180965734138	0.206276595901633	1	0.872148480488266	0.918405325581177	19175
SIX4	0.0274221520645065	0.170499830294023	-0.30675137468197	0.361595678810983	1	0.872224227190815	0.918437192085781	19176
ADAM33	-0.041078919003208	0.256100820760984	-0.543027304105884	0.460869466099468	1	0.872564921269275	0.918674003070326	19177
ICOSLG	-0.0411906391376339	0.25683642560905	-0.544580783249373	0.462199504974105	1	0.872584156402787	0.918674003070326	19178
ELL3	-0.00904679465072084	0.0564102244618319	-0.119608802955732	0.10151521365429	1	0.872585613356071	0.918674003070326	19179
LOC101926962	0.0108608572350567	0.0678008076105021	-0.122026283804257	0.14374799827437	1	0.872733197275556	0.918781476506153	19180
FAM81A	0.0100744821856851	0.0629597381882215	-0.1133243371393	0.13347330151067	1	0.872869512424989	0.918877076006745	19181
ATP2A2	0.0605852861048221	0.378934175267931	-0.68211204993171	0.803282622141355	1	0.87297292146114	0.918938026803428	19182
C2orf73	-0.00634085409955261	0.0397228485259145	-0.084196206573685	0.0715144983745798	1	0.873174612130739	0.919102422360625	19183
B3GALT2	-0.0463476038942906	0.290796284924348	-0.616297849184061	0.52360264139548	1	0.873368162262884	0.919258232506888	19184
DLGAP1-AS3	-0.00786904477305263	0.0494061323253293	-0.104703284746118	0.0889651952000129	1	0.873454081345482	0.919291636571778	19185
WIPF3	-0.0331682741266249	0.208309632036232	-0.44144765055043	0.37511110229718	1	0.873490953806762	0.919291636571778	19186
KRT5	0.0276032118772007	0.174416858061981	-0.314247548220916	0.369453971975318	1	0.874251926597461	0.920040146929151	19187
LOC105372404	0.0100500458504984	0.0635244627057431	-0.114455613190016	0.134555704891013	1	0.87429330127162	0.920040146929151	19188
HDHD3	-0.0283807316375418	0.179621623140965	-0.380432643838459	0.323671180563375	1	0.874454538652471	0.920161865885179	19189
TST	0.0230866008338146	0.146176727139728	-0.263414519737992	0.309587721405621	1	0.874507050880603	0.920164141203189	19190
IQCC	-0.0348797421997622	0.221003287038966	-0.468038225261103	0.398278740861579	1	0.874595060575717	0.920164141203189	19191
VN1R108P	-0.0198299825708173	0.12566333476751	-0.266125592892337	0.226465627750702	1	0.87461246508465	0.920164141203189	19192
MESP2	0.0321647840651272	0.203872906739548	-0.367418770567879	0.431748338698134	1	0.874638983860579	0.920164141203189	19193
SLC25A13	-0.0270260064438883	0.171550307257435	-0.363258430205242	0.309206417317465	1	0.874819419055583	0.920306018004081	19194
UNC45A	-0.0243740964294842	0.154821356713808	-0.327818379626177	0.279070186767208	1	0.874903069061994	0.920312112737676	19195
MAP1S	-0.0248557883849098	0.15797494791353	-0.33448099675502	0.2847694199852	1	0.874976847103173	0.920312112737676	19196
LNX2	0.0158599303897565	0.100809480033689	-0.181723019776484	0.213442880555997	1	0.874988101306936	0.920312112737676	19197
WDR86	-0.031771243196654	0.201977200840636	-0.427639282542513	0.364096796149205	1	0.875007524779017	0.920312112737676	19198
TRMT12	-0.0264156257407971	0.168055009095113	-0.355797390988769	0.302966139507175	1	0.875099522611974	0.920344642266678	19199
ZNF746	-0.0351918976144941	0.223943647909931	-0.474113382084477	0.403729586855489	1	0.87512961229795	0.920344642266678	19200
SCGB1D2	0.00841449985170434	0.0536013225164977	-0.0966421618043469	0.113471161507756	1	0.875258195447121	0.92043192971555	19201
C6orf10	0.0309978558473613	0.197623643625119	-0.35633736815145	0.418333079846173	1	0.875360723849683	0.920449201463033	19202
UGT8	-0.0284067208096295	0.181111549596673	-0.383378835203348	0.326565393584089	1	0.875365789208331	0.920449201463033	19203
PCYT2	-0.0372809216467837	0.238021407167663	-0.503794307244947	0.42923246395138	1	0.875537687448269	0.920566317067194	19204
SNUPN	0.018463080171468	0.117979706583403	-0.212772895638604	0.24969905598154	1	0.875643888989557	0.920566317067194	19205
GPR1	0.0218596866066894	0.13969180859463	-0.251931227174048	0.295650600387427	1	0.875650663208137	0.920566317067194	19206
SLC38A4	0.00970870446079995	0.0620581724355167	-0.111923078459189	0.131340487380789	1	0.875682095282265	0.920566317067194	19207
CYP46A1	-0.0203219059101456	0.129996753352194	-0.275110860587582	0.234467048767291	1	0.875775860450829	0.920566317067194	19208
LINC00574	0.0149528906483126	0.0956619239457353	-0.172541034977138	0.202446816273764	1	0.875788877745584	0.920566317067194	19209
RBM5	0.0661134221336853	0.422989674960793	-0.762931106621772	0.895157950889143	1	0.875796303033914	0.920566317067194	19210
OR7D2	-0.0132498708968602	0.0848526349218904	-0.179557979337091	0.153058237543371	1	0.875913561645457	0.920641644721517	19211
LOC100132078	-0.00745097108471383	0.0477532556713575	-0.101045632345108	0.08614369017568	1	0.876008869102861	0.920693893656306	19212
YBX3	-0.0915254901572148	0.587404098552243	-1.24281636769083	1.0597653873764	1	0.876180026925351	0.920825852478878	19213
CDC5L	0.0680121198761248	0.437755063285869	-0.789972038214231	0.925996277966481	1	0.876533026743728	0.921131025892012	19214
ZNF233	-0.0177750424228848	0.114434503453279	-0.242062547780035	0.206512462934266	1	0.876561641368612	0.921131025892012	19215
VCAN	0.0969586951345662	0.625267352725189	-1.12854279691551	1.32246018718464	1	0.876768040530625	0.921299972647501	19216
HSPBAP1	0.0195853997138956	0.126357965911408	-0.228071662632204	0.267242462059995	1	0.876821847642038	0.921308567809129	19217
TEKT2	0.0141660865228194	0.0914330227619085	-0.165039345088152	0.193371518133791	1	0.876873326958264	0.921314716304572	19218
PRR7	0.0342195894655805	0.221065781111774	-0.399061379727711	0.467500558658872	1	0.876983960642902	0.921383013335838	19219
CDR2L	0.0135397469174013	0.0876110659077217	-0.158174786908898	0.185254280743701	1	0.877180979783895	0.921542057429574	19220
LINC02436	0.00682029721125497	0.0442207384914256	-0.0798507576017033	0.0934913520242132	1	0.877426022329246	0.921751534408831	19221
RP9P	0.0297609788196005	0.193128028760428	-0.348763001956054	0.408284959595255	1	0.877531094094501	0.921798672239882	19222
GTSF1L	-0.0191486370253618	0.124308034342031	-0.262787907324711	0.224490633273988	1	0.877576754043474	0.921798672239882	19223
RAB40A	-0.0157022234812451	0.102014050832593	-0.215646089030166	0.184241642067676	1	0.877671107869254	0.921798672239882	19224
NR4A1	0.023648044344131	0.153666586274063	-0.27753293038025	0.324829019068512	1	0.877694963622077	0.921798672239882	19225
RFPL1S	-0.00522374451572205	0.0339580997958452	-0.0717803970989956	0.0613329080675515	1	0.877744474822924	0.921798672239882	19226
SMPD1	0.0299429130296818	0.194651017217634	-0.351566070270966	0.41145189633033	1	0.877744803444741	0.921798672239882	19227
TMEM74B	-0.0155590504788456	0.101351697050125	-0.214204726469104	0.183086625511413	1	0.87799181440142	0.922010126710707	19228
DEFB114	-0.00629351571615497	0.0410432346849774	-0.0867367775077359	0.074149746075426	1	0.878131193605529	0.922046127585464	19229
RGS12	-0.0424916836374438	0.277120002138554	-0.585636907224672	0.500653539949785	1	0.878135557623155	0.922046127585464	19230
WNT16	0.0418371294917065	0.272913305573652	-0.493063120334425	0.576737379317838	1	0.878163088331818	0.922046127585464	19231
ZFYVE21	-0.0281653975373278	0.184590136592476	-0.389955417159909	0.333624622085254	1	0.878726787143346	0.922590021110567	19232
P3H3	-0.0219623279863871	0.144497088910343	-0.30517141812154	0.261246762148766	1	0.879193646890332	0.923032190402412	19233
WDR63	-0.00831146977766304	0.0547058822469932	-0.115533028724259	0.0989100891689328	1	0.879242073020357	0.923035038911669	19234
LIMD1-AS1	-0.0352254230557991	0.232153258235728	-0.490237448091453	0.419786601979855	1	0.879397145292569	0.92314983923824	19235
OTUB2	-0.0400355205011282	0.264830648130776	-0.559094052839849	0.479023011837592	1	0.879838423511085	0.92351158393399	19236
TM6SF2	-0.0220776043140851	0.146077005949155	-0.308383274943872	0.264228066315702	1	0.879867841071343	0.92351158393399	19237
ZNF224	0.0664378937114863	0.439628921317433	-0.795218958632876	0.928094746055849	1	0.879878954621736	0.92351158393399	19238
LINC01209	0.00747777771094634	0.0495032989101857	-0.0895469052689386	0.104502460690831	1	0.879931423277057	0.923518649556127	19239
TDRG1	0.0118659449583611	0.0788661994655735	-0.142708965591715	0.166440855508437	1	0.88040434175009	0.92396696822338	19240
PRRT2	-0.0262267226630755	0.174658342331091	-0.368550783231481	0.31609733790533	1	0.880638266042253	0.924164433653406	19241
SEC13	-0.0211595886398647	0.141100994136829	-0.297712455330847	0.255393278051117	1	0.880795706481601	0.924273756474134	19242
B3GALT5-AS1	-0.0201579977156413	0.134465474701102	-0.283705485293882	0.2433894898626	1	0.880833988501969	0.924273756474134	19243
NEXMIF	-0.0324567510952829	0.217014046854674	-0.457796467069732	0.392882964879167	1	0.881111294966295	0.92451669444811	19244
LOC100499489	-0.0428531142005858	0.286996848782804	-0.60535660149137	0.519650373090198	1	0.881304585550266	0.924671457076174	19245
CADM4	-0.0554420797718906	0.371493599518019	-0.783556155314354	0.672671995770573	1	0.881363461510738	0.924685182106662	19246
KCNK12	-0.0080129262464384	0.0537609737552176	-0.113382498580468	0.0973566460875911	1	0.881516335268895	0.924797518665222	19247
FRMD6-AS1	-0.0209794980391273	0.140846612140613	-0.297033785179211	0.255074789100956	1	0.881590873084675	0.924825442505443	19248
LINC02256	-0.0316529919558573	0.212582502247857	-0.448307040105062	0.385001056193348	1	0.881634555407452	0.924825442505443	19249
ANKRA2	0.0515855027492217	0.34665909445034	-0.627853837286714	0.731024842785157	1	0.881705465122806	0.924851779312193	19250
TCP11L1	-0.0558843211922997	0.37603009876737	-0.792889771879385	0.681121129494785	1	0.881856160110835	0.924954834222439	19251
FBXO2	0.0266488542299085	0.179415913993252	-0.324999875450202	0.378297583910019	1	0.881923594787513	0.924954834222439	19252
NLGN2	0.0351248266426898	0.236516590792664	-0.428439173057129	0.498688826342508	1	0.881941136256172	0.924954834222439	19253
LINC00424	0.0296967600457396	0.200058758246063	-0.36241120090835	0.421804720999829	1	0.881995384503275	0.924963685669997	19254
GNAS	0.0351170188813119	0.236805167630096	-0.429012581026646	0.49924661878927	1	0.882109972660089	0.925004928480515	19255
NRG2	0.0192813907673994	0.130038696045696	-0.235589770078716	0.274152551613515	1	0.882126332350476	0.925004928480515	19256
OR7E156P	-0.0529864659748611	0.357531506422184	-0.753735341900692	0.647762409950969	1	0.882184276868483	0.925017651686577	19257
LOC105369974	0.0113140845334688	0.0764161314920109	-0.13845878102875	0.161086950095687	1	0.882296324561341	0.925021509094528	19258
HMOX1	-0.0426782422427577	0.288265935501947	-0.607669093796319	0.522312609310804	1	0.882302020629192	0.925021509094528	19259
OVOL3	0.00947650120072486	0.0640208878624409	-0.116002133267937	0.134955135669386	1	0.882325389518651	0.925021509094528	19260
TMEM266	0.00667694740391622	0.0451420320220701	-0.081799809548295	0.0951537043561275	1	0.882413980643343	0.925066356739026	19261
GNAO1	-0.0233754672186561	0.158111454966401	-0.333268224496028	0.286517290058716	1	0.882467694457881	0.925074638484764	19262
NMNAT3	0.0267591930952277	0.181175784857031	-0.32833882009533	0.381857206285786	1	0.882581580456924	0.925127102675119	19263
GLIS3	0.0217257903792868	0.147191739293683	-0.266764717458142	0.310216298216715	1	0.882656901949674	0.925127102675119	19264
FTCD	0.0224957955713197	0.152460493477905	-0.276321280710577	0.321312871853217	1	0.882696624337409	0.925127102675119	19265
LINC00184	0.0297746619861871	0.201799066929565	-0.365744241309547	0.425293565281921	1	0.882701008327003	0.925127102675119	19266
STAT3	0.0570732638838289	0.387231229711229	-0.701886000039336	0.816032527806994	1	0.882825720850151	0.925209786443465	19267
PLPPR2	0.0475957583279896	0.32361382545332	-0.586675684459748	0.681867201115727	1	0.883072200552755	0.925420068173201	19268
PLEKHM3	0.0323925372469932	0.220898725240323	-0.40056100845485	0.465346082948836	1	0.883416364692573	0.925697799217683	19269
TMEM191A	0.00743592476836588	0.0507142853498358	-0.0919622480189995	0.106834097555731	1	0.883428911991123	0.925697799217683	19270
