PROV_ID,CONTACT_DATE,EFF_TO_DATE,PROV_TYPE
3444,2010-01-01,2099-12-31,Physician
2302,2010-01-01,2099-12-31,Resident
3244,2010-01-01,2099-12-31,Nurse Practitioner
3039,2010-01-01,2099-12-31,Physician
1312,2010-01-01,2099-12-31,Physician
2503,2010-01-01,2099-12-31,Resident
3730,2010-01-01,2099-12-31,Nurse Practitioner
2730,2010-01-01,2099-12-31,Physician with Sedation
3768,2010-01-01,2099-12-31,Physician
40,2010-01-01,2099-12-31,Resident
2939,2010-01-01,2099-12-31,Resident
541,2010-01-01,2099-12-31,Physician
3157,2010-01-01,2099-12-31,Physician
3719,2010-01-01,2099-12-31,Resident
275,2010-01-01,2099-12-31,Physician
507,2010-01-01,2099-12-31,Physician
1129,2010-01-01,2099-12-31,Physician
245,2010-01-01,2099-12-31,Physician
508,2010-01-01,2099-12-31,Nurse Practitioner
2219,2010-01-01,2099-12-31,Physician
1190,2010-01-01,2099-12-31,Physician
2066,2010-01-01,2099-12-31,Resident
549,2010-01-01,2099-12-31,Nurse Practitioner
465,2010-01-01,2099-12-31,Physician
4120,2010-01-01,2099-12-31,Physician
2937,2010-01-01,2099-12-31,Resident
4400,2010-01-01,2099-12-31,Nurse Practitioner
2964,2010-01-01,2099-12-31,Physician
2546,2010-01-01,2099-12-31,Physician
384,2010-01-01,2099-12-31,Physician
2922,2010-01-01,2099-12-31,Physician
3392,2010-01-01,2099-12-31,Physician with Sedation
15,2010-01-01,2099-12-31,Physician
2759,2010-01-01,2099-12-31,Physician
3667,2010-01-01,2099-12-31,Resident
4094,2010-01-01,2099-12-31,Nurse Practitioner
336,2010-01-01,2099-12-31,Physician
889,2010-01-01,2099-12-31,Physician with Sedation
2394,2010-01-01,2099-12-31,Nurse Practitioner
4945,2010-01-01,2099-12-31,Nurse Practitioner
1968,2010-01-01,2099-12-31,Resident
1748,2010-01-01,2099-12-31,Nurse Practitioner
1409,2010-01-01,2099-12-31,Physician
3468,2010-01-01,2099-12-31,Physician
1991,2010-01-01,2099-12-31,Nurse Practitioner
237,2010-01-01,2099-12-31,Physician
4132,2010-01-01,2099-12-31,Physician
2697,2010-01-01,2099-12-31,Physician
1299,2010-01-01,2099-12-31,Nurse Practitioner
2551,2010-01-01,2099-12-31,Physician
2797,2010-01-01,2099-12-31,Physician
2216,2010-01-01,2099-12-31,FELLOW
2779,2010-01-01,2099-12-31,Nurse Practitioner
2288,2010-01-01,2099-12-31,Physician
578,2010-01-01,2099-12-31,Physician
136,2010-01-01,2099-12-31,Nurse Practitioner
1906,2010-01-01,2099-12-31,Resident
4073,2010-01-01,2099-12-31,Resident
3698,2010-01-01,2099-12-31,Nurse Practitioner
4060,2010-01-01,2099-12-31,Physician
1712,2010-01-01,2099-12-31,Physician
3393,2010-01-01,2099-12-31,Physician
2557,2010-01-01,2099-12-31,Physician
338,2010-01-01,2099-12-31,Physician
1278,2010-01-01,2099-12-31,Physician
3659,2010-01-01,2099-12-31,Physician
4388,2010-01-01,2099-12-31,Physician
4032,2010-01-01,2099-12-31,Physician
2325,2010-01-01,2099-12-31,Physician
2522,2010-01-01,2099-12-31,Resident
1064,2010-01-01,2099-12-31,Physician
1132,2010-01-01,2099-12-31,Resident
3956,2010-01-01,2099-12-31,FELLOW
2007,2010-01-01,2099-12-31,Resident
4765,2010-01-01,2099-12-31,Nurse Practitioner
733,2010-01-01,2099-12-31,Physician
2583,2010-01-01,2099-12-31,Resident
2648,2010-01-01,2099-12-31,Physician
4468,2010-01-01,2099-12-31,Physician
4944,2010-01-01,2099-12-31,Physician
2161,2010-01-01,2099-12-31,Resident
4336,2010-01-01,2099-12-31,Nurse Practitioner
400,2010-01-01,2099-12-31,Nurse Practitioner
4843,2010-01-01,2099-12-31,Nurse Practitioner
3704,2010-01-01,2099-12-31,Physician
4048,2010-01-01,2099-12-31,Physician
2196,2010-01-01,2099-12-31,Nurse Practitioner
3019,2010-01-01,2099-12-31,Physician
2953,2010-01-01,2099-12-31,Physician
3473,2010-01-01,2099-12-31,Resident
721,2010-01-01,2099-12-31,Physician
2304,2010-01-01,2099-12-31,Resident
175,2010-01-01,2099-12-31,Physician
693,2010-01-01,2099-12-31,Physician
1655,2010-01-01,2099-12-31,Physician
1966,2010-01-01,2099-12-31,Physician
2474,2010-01-01,2099-12-31,Resident
4308,2010-01-01,2099-12-31,Physician
3617,2010-01-01,2099-12-31,Physician
2324,2010-01-01,2099-12-31,Nurse Practitioner
635,2010-01-01,2099-12-31,Nurse Practitioner
617,2010-01-01,2099-12-31,Resident
2071,2010-01-01,2099-12-31,Physician
3497,2010-01-01,2099-12-31,Resident
399,2010-01-01,2099-12-31,Physician
3062,2010-01-01,2099-12-31,Nurse Practitioner
1624,2010-01-01,2099-12-31,Physician
1208,2010-01-01,2099-12-31,Nurse Practitioner
3371,2010-01-01,2099-12-31,Physician
1874,2010-01-01,2099-12-31,Physician
3505,2010-01-01,2099-12-31,Resident
3014,2010-01-01,2099-12-31,Nurse Practitioner
3289,2010-01-01,2099-12-31,Physician
2496,2010-01-01,2099-12-31,Physician
368,2010-01-01,2099-12-31,Nurse Practitioner
3710,2010-01-01,2099-12-31,Physician
4991,2010-01-01,2099-12-31,Nurse Practitioner
711,2010-01-01,2099-12-31,Physician
2041,2010-01-01,2099-12-31,Physician
1716,2010-01-01,2099-12-31,Nurse Practitioner
2290,2010-01-01,2099-12-31,Physician
3012,2010-01-01,2099-12-31,Resident
3091,2010-01-01,2099-12-31,Physician
2077,2010-01-01,2099-12-31,Nurse Practitioner
2603,2010-01-01,2099-12-31,Physician
420,2010-01-01,2099-12-31,Physician
1979,2010-01-01,2099-12-31,Physician
570,2010-01-01,2099-12-31,FELLOW
3976,2010-01-01,2099-12-31,Nurse Practitioner
1379,2010-01-01,2099-12-31,Physician
1929,2010-01-01,2099-12-31,Physician
3528,2010-01-01,2099-12-31,Resident
2896,2010-01-01,2099-12-31,Physician
1399,2010-01-01,2099-12-31,Resident
1608,2010-01-01,2099-12-31,Physician
836,2010-01-01,2099-12-31,FELLOW
4300,2010-01-01,2099-12-31,Physician
59,2010-01-01,2099-12-31,Physician
3954,2010-01-01,2099-12-31,Resident
3088,2010-01-01,2099-12-31,Physician
3853,2010-01-01,2099-12-31,FELLOW
325,2010-01-01,2099-12-31,Physician
4422,2010-01-01,2099-12-31,Resident
659,2010-01-01,2099-12-31,Physician
1199,2010-01-01,2099-12-31,Physician
2698,2010-01-01,2099-12-31,FELLOW
3553,2010-01-01,2099-12-31,Physician
4658,2010-01-01,2099-12-31,Nurse Practitioner
1741,2010-01-01,2099-12-31,Resident
1889,2010-01-01,2099-12-31,Resident
1102,2010-01-01,2099-12-31,Resident
1137,2010-01-01,2099-12-31,Resident
1405,2010-01-01,2099-12-31,Physician
1870,2010-01-01,2099-12-31,Physician with Sedation
257,2010-01-01,2099-12-31,Resident
1865,2010-01-01,2099-12-31,Resident
1945,2010-01-01,2099-12-31,Nurse Practitioner
3961,2010-01-01,2099-12-31,Physician
3133,2010-01-01,2099-12-31,Nurse Practitioner
3104,2010-01-01,2099-12-31,Physician
3909,2010-01-01,2099-12-31,Physician
3111,2010-01-01,2099-12-31,Physician
4625,2010-01-01,2099-12-31,Physician
3610,2010-01-01,2099-12-31,Nurse Practitioner
2814,2010-01-01,2099-12-31,Physician
4085,2010-01-01,2099-12-31,Physician
663,2010-01-01,2099-12-31,Resident
2813,2010-01-01,2099-12-31,Resident
2796,2010-01-01,2099-12-31,Physician
4806,2010-01-01,2099-12-31,Physician
1162,2010-01-01,2099-12-31,Nurse Practitioner
4258,2010-01-01,2099-12-31,Nurse Practitioner
16,2010-01-01,2099-12-31,Physician
3487,2010-01-01,2099-12-31,Nurse Practitioner
4087,2010-01-01,2099-12-31,Physician
1855,2010-01-01,2099-12-31,Physician
4459,2010-01-01,2099-12-31,Physician
2145,2010-01-01,2099-12-31,Physician
2738,2010-01-01,2099-12-31,Physician
256,2010-01-01,2099-12-31,Physician
4478,2010-01-01,2099-12-31,Nurse Practitioner
4969,2010-01-01,2099-12-31,Resident
2634,2010-01-01,2099-12-31,Physician
4509,2010-01-01,2099-12-31,Resident
3311,2010-01-01,2099-12-31,Physician
3746,2010-01-01,2099-12-31,Physician
667,2010-01-01,2099-12-31,Physician
2154,2010-01-01,2099-12-31,Resident
2596,2010-01-01,2099-12-31,Physician
55,2010-01-01,2099-12-31,Nurse Practitioner
2004,2010-01-01,2099-12-31,Nurse Practitioner
2372,2010-01-01,2099-12-31,Physician
72,2010-01-01,2099-12-31,Nurse Practitioner
1704,2010-01-01,2099-12-31,Physician
3049,2010-01-01,2099-12-31,Physician
61,2010-01-01,2099-12-31,FELLOW
132,2010-01-01,2099-12-31,Physician
3854,2010-01-01,2099-12-31,Resident
2588,2010-01-01,2099-12-31,Physician
4668,2010-01-01,2099-12-31,Resident
3118,2010-01-01,2099-12-31,Resident
2377,2010-01-01,2099-12-31,Resident
4996,2010-01-01,2099-12-31,Nurse Practitioner
2428,2010-01-01,2099-12-31,Physician
4595,2010-01-01,2099-12-31,Physician
816,2010-01-01,2099-12-31,Physician
1302,2010-01-01,2099-12-31,Physician
3254,2010-01-01,2099-12-31,Resident
1110,2010-01-01,2099-12-31,Physician
2136,2010-01-01,2099-12-31,Physician
1342,2010-01-01,2099-12-31,Nurse Practitioner
4207,2010-01-01,2099-12-31,Nurse Practitioner
104,2010-01-01,2099-12-31,Physician
1068,2010-01-01,2099-12-31,Physician
3003,2010-01-01,2099-12-31,Physician
2614,2010-01-01,2099-12-31,Physician
1957,2010-01-01,2099-12-31,Physician
2983,2010-01-01,2099-12-31,Physician
4043,2010-01-01,2099-12-31,Physician
1620,2010-01-01,2099-12-31,Physician
1225,2010-01-01,2099-12-31,Physician
1773,2010-01-01,2099-12-31,Nurse Practitioner
4661,2010-01-01,2099-12-31,Physician
4786,2010-01-01,2099-12-31,Physician
2435,2010-01-01,2099-12-31,Physician
1738,2010-01-01,2099-12-31,Nurse Practitioner
605,2010-01-01,2099-12-31,Physician
1472,2010-01-01,2099-12-31,Physician
2191,2010-01-01,2099-12-31,Nurse Practitioner
4634,2010-01-01,2099-12-31,Nurse Practitioner
795,2010-01-01,2099-12-31,Nurse Practitioner
1424,2010-01-01,2099-12-31,Nurse Practitioner
4630,2010-01-01,2099-12-31,FELLOW
670,2010-01-01,2099-12-31,Physician
545,2010-01-01,2099-12-31,Physician
3786,2010-01-01,2099-12-31,Physician
2096,2010-01-01,2099-12-31,Resident
2679,2010-01-01,2099-12-31,Physician
2015,2010-01-01,2099-12-31,Nurse Practitioner
3869,2010-01-01,2099-12-31,Physician
4268,2010-01-01,2099-12-31,Nurse Practitioner
1428,2010-01-01,2099-12-31,Physician
3457,2010-01-01,2099-12-31,Physician
4739,2010-01-01,2099-12-31,Physician
766,2010-01-01,2099-12-31,Physician
3069,2010-01-01,2099-12-31,Physician
3879,2010-01-01,2099-12-31,Physician
4450,2010-01-01,2099-12-31,Physician
2500,2010-01-01,2099-12-31,Resident
2487,2010-01-01,2099-12-31,Physician
2547,2010-01-01,2099-12-31,Resident
1339,2010-01-01,2099-12-31,Physician
494,2010-01-01,2099-12-31,Nurse Practitioner
2986,2010-01-01,2099-12-31,Physician
1410,2010-01-01,2099-12-31,Resident
4331,2010-01-01,2099-12-31,Physician
2035,2010-01-01,2099-12-31,FELLOW
2835,2010-01-01,2099-12-31,Resident
4192,2010-01-01,2099-12-31,Physician
3822,2010-01-01,2099-12-31,Resident
364,2010-01-01,2099-12-31,Physician
641,2010-01-01,2099-12-31,Physician
2029,2010-01-01,2099-12-31,Physician
883,2010-01-01,2099-12-31,Physician
3619,2010-01-01,2099-12-31,Resident
4097,2010-01-01,2099-12-31,Physician
3480,2010-01-01,2099-12-31,Physician
4556,2010-01-01,2099-12-31,Physician
1135,2010-01-01,2099-12-31,Physician
3862,2010-01-01,2099-12-31,Nurse Practitioner
1325,2010-01-01,2099-12-31,Physician
3404,2010-01-01,2099-12-31,Physician
148,2010-01-01,2099-12-31,Physician
3821,2010-01-01,2099-12-31,Nurse Practitioner
1667,2010-01-01,2099-12-31,Physician
3402,2010-01-01,2099-12-31,Physician
285,2010-01-01,2099-12-31,Nurse Practitioner
4342,2010-01-01,2099-12-31,Physician
3966,2010-01-01,2099-12-31,Physician
2259,2010-01-01,2099-12-31,Nurse Practitioner
4377,2010-01-01,2099-12-31,Resident
1580,2010-01-01,2099-12-31,Nurse Practitioner
3236,2010-01-01,2099-12-31,Physician
1612,2010-01-01,2099-12-31,Physician
972,2010-01-01,2099-12-31,Nurse Practitioner
1585,2010-01-01,2099-12-31,Resident
861,2010-01-01,2099-12-31,Nurse Practitioner
3530,2010-01-01,2099-12-31,Nurse Practitioner
2043,2010-01-01,2099-12-31,Nurse Practitioner
879,2010-01-01,2099-12-31,FELLOW
3241,2010-01-01,2099-12-31,Physician
5,2010-01-01,2099-12-31,Physician
1570,2010-01-01,2099-12-31,Physician
100,2010-01-01,2099-12-31,Physician
3808,2010-01-01,2099-12-31,Physician
2920,2010-01-01,2099-12-31,Nurse Practitioner
1256,2010-01-01,2099-12-31,Physician
2039,2010-01-01,2099-12-31,Physician
3856,2010-01-01,2099-12-31,Physician
1088,2010-01-01,2099-12-31,Physician
2131,2010-01-01,2099-12-31,FELLOW
4121,2010-01-01,2099-12-31,Physician
242,2010-01-01,2099-12-31,Resident
3840,2010-01-01,2099-12-31,FELLOW
1115,2010-01-01,2099-12-31,Physician
1641,2010-01-01,2099-12-31,Physician
1126,2010-01-01,2099-12-31,Nurse Practitioner
2413,2010-01-01,2099-12-31,Resident
812,2010-01-01,2099-12-31,Nurse Practitioner
2204,2010-01-01,2099-12-31,Resident
3841,2010-01-01,2099-12-31,Physician
234,2010-01-01,2099-12-31,Resident
4186,2010-01-01,2099-12-31,Nurse Practitioner
2720,2010-01-01,2099-12-31,Physician
4733,2010-01-01,2099-12-31,Physician
404,2010-01-01,2099-12-31,Resident
2340,2010-01-01,2099-12-31,Resident
2741,2010-01-01,2099-12-31,Nurse Practitioner
3370,2010-01-01,2099-12-31,Physician
3998,2010-01-01,2099-12-31,Physician
1868,2010-01-01,2099-12-31,Resident
1606,2010-01-01,2099-12-31,Physician
1690,2010-01-01,2099-12-31,Physician
307,2010-01-01,2099-12-31,Nurse Practitioner
4117,2010-01-01,2099-12-31,Physician
2421,2010-01-01,2099-12-31,Resident
2016,2010-01-01,2099-12-31,Physician
4106,2010-01-01,2099-12-31,Physician
2871,2010-01-01,2099-12-31,Nurse Practitioner
1794,2010-01-01,2099-12-31,Nurse Practitioner
4628,2010-01-01,2099-12-31,Nurse Practitioner
330,2010-01-01,2099-12-31,Resident
3046,2010-01-01,2099-12-31,Physician
2678,2010-01-01,2099-12-31,Nurse Practitioner
2933,2010-01-01,2099-12-31,Physician
331,2010-01-01,2099-12-31,Nurse Practitioner
2493,2010-01-01,2099-12-31,Physician
1265,2010-01-01,2099-12-31,Resident
4850,2010-01-01,2099-12-31,Physician
412,2010-01-01,2099-12-31,Physician
3126,2010-01-01,2099-12-31,Nurse Practitioner
2585,2010-01-01,2099-12-31,Physician
2336,2010-01-01,2099-12-31,Physician
4343,2010-01-01,2099-12-31,Physician
4785,2010-01-01,2099-12-31,Resident
4196,2010-01-01,2099-12-31,Physician
4152,2010-01-01,2099-12-31,Physician
4802,2010-01-01,2099-12-31,Physician
3084,2010-01-01,2099-12-31,Physician
1200,2010-01-01,2099-12-31,Resident
498,2010-01-01,2099-12-31,Physician
1903,2010-01-01,2099-12-31,Physician
3109,2010-01-01,2099-12-31,Physician
2631,2010-01-01,2099-12-31,Resident
1347,2010-01-01,2099-12-31,FELLOW
467,2010-01-01,2099-12-31,Physician
3491,2010-01-01,2099-12-31,Resident
896,2010-01-01,2099-12-31,Resident
1164,2010-01-01,2099-12-31,Physician
782,2010-01-01,2099-12-31,Physician
2420,2010-01-01,2099-12-31,Physician
1021,2010-01-01,2099-12-31,Nurse Practitioner
1784,2010-01-01,2099-12-31,Physician
4129,2010-01-01,2099-12-31,Nurse Practitioner
2587,2010-01-01,2099-12-31,Resident
1616,2010-01-01,2099-12-31,Physician
3994,2010-01-01,2099-12-31,Physician
102,2010-01-01,2099-12-31,Physician
4465,2010-01-01,2099-12-31,Physician
4163,2010-01-01,2099-12-31,Physician
346,2010-01-01,2099-12-31,Physician
1512,2010-01-01,2099-12-31,Physician
870,2010-01-01,2099-12-31,Nurse Practitioner
3874,2010-01-01,2099-12-31,Nurse Practitioner
1718,2010-01-01,2099-12-31,Resident
2849,2010-01-01,2099-12-31,Resident
1759,2010-01-01,2099-12-31,FELLOW
352,2010-01-01,2099-12-31,Nurse Practitioner
1207,2010-01-01,2099-12-31,Resident
2285,2010-01-01,2099-12-31,Physician
3705,2010-01-01,2099-12-31,Physician
2534,2010-01-01,2099-12-31,Physician
1607,2010-01-01,2099-12-31,Physician
2606,2010-01-01,2099-12-31,Physician
3644,2010-01-01,2099-12-31,Physician
4819,2010-01-01,2099-12-31,Resident
2476,2010-01-01,2099-12-31,FELLOW
3923,2010-01-01,2099-12-31,Nurse Practitioner
1246,2010-01-01,2099-12-31,Physician
2900,2010-01-01,2099-12-31,Physician
1047,2010-01-01,2099-12-31,Physician
340,2010-01-01,2099-12-31,Physician
2414,2010-01-01,2099-12-31,Physician
3761,2010-01-01,2099-12-31,Physician
1507,2010-01-01,2099-12-31,Physician
3098,2010-01-01,2099-12-31,Physician
2610,2010-01-01,2099-12-31,Nurse Practitioner
694,2010-01-01,2099-12-31,Physician
509,2010-01-01,2099-12-31,Physician
1984,2010-01-01,2099-12-31,Physician
649,2010-01-01,2099-12-31,Physician
4856,2010-01-01,2099-12-31,Physician
3940,2010-01-01,2099-12-31,Resident
4301,2010-01-01,2099-12-31,Resident
2919,2010-01-01,2099-12-31,Nurse Practitioner
655,2010-01-01,2099-12-31,Nurse Practitioner
2993,2010-01-01,2099-12-31,Physician
1528,2010-01-01,2099-12-31,Physician
4230,2010-01-01,2099-12-31,Resident
1058,2010-01-01,2099-12-31,Resident
2928,2010-01-01,2099-12-31,Physician
4627,2010-01-01,2099-12-31,Resident
2450,2010-01-01,2099-12-31,Physician
3745,2010-01-01,2099-12-31,Physician
1676,2010-01-01,2099-12-31,Physician
2777,2010-01-01,2099-12-31,Nurse Practitioner
1313,2010-01-01,2099-12-31,Physician
1423,2010-01-01,2099-12-31,Physician
4051,2010-01-01,2099-12-31,Physician
1879,2010-01-01,2099-12-31,Resident
3002,2010-01-01,2099-12-31,Physician
418,2010-01-01,2099-12-31,Physician
1206,2010-01-01,2099-12-31,Physician
4580,2010-01-01,2099-12-31,Physician
1685,2010-01-01,2099-12-31,Nurse Practitioner
4066,2010-01-01,2099-12-31,Resident
3448,2010-01-01,2099-12-31,Resident
3967,2010-01-01,2099-12-31,Physician
4903,2010-01-01,2099-12-31,Nurse Practitioner
3963,2010-01-01,2099-12-31,Physician
516,2010-01-01,2099-12-31,Resident
4612,2010-01-01,2099-12-31,Physician
4327,2010-01-01,2099-12-31,Physician
1703,2010-01-01,2099-12-31,Physician
2950,2010-01-01,2099-12-31,Nurse Practitioner
4418,2010-01-01,2099-12-31,Physician
2098,2010-01-01,2099-12-31,Resident
1886,2010-01-01,2099-12-31,Physician
1078,2010-01-01,2099-12-31,Physician
3623,2010-01-01,2099-12-31,Physician
107,2010-01-01,2099-12-31,Physician
3635,2010-01-01,2099-12-31,Physician
3738,2010-01-01,2099-12-31,Nurse Practitioner
1988,2010-01-01,2099-12-31,Physician
710,2010-01-01,2099-12-31,Resident
2907,2010-01-01,2099-12-31,Physician
1739,2010-01-01,2099-12-31,Physician
4742,2010-01-01,2099-12-31,Nurse Practitioner
3217,2010-01-01,2099-12-31,Resident
4323,2010-01-01,2099-12-31,Physician
2179,2010-01-01,2099-12-31,Nurse Practitioner
1992,2010-01-01,2099-12-31,Physician
4814,2010-01-01,2099-12-31,Resident
767,2010-01-01,2099-12-31,Physician
3346,2010-01-01,2099-12-31,Nurse Practitioner
1839,2010-01-01,2099-12-31,Physician
4461,2010-01-01,2099-12-31,Resident
3410,2010-01-01,2099-12-31,Physician
3520,2010-01-01,2099-12-31,Nurse Practitioner
3643,2010-01-01,2099-12-31,Nurse Practitioner
2173,2010-01-01,2099-12-31,Resident
1251,2010-01-01,2099-12-31,Resident
831,2010-01-01,2099-12-31,Physician
3155,2010-01-01,2099-12-31,Nurse Practitioner
888,2010-01-01,2099-12-31,Physician
4125,2010-01-01,2099-12-31,Physician
4926,2010-01-01,2099-12-31,Resident
1338,2010-01-01,2099-12-31,Physician
484,2010-01-01,2099-12-31,Physician
913,2010-01-01,2099-12-31,Nurse Practitioner
3986,2010-01-01,2099-12-31,Physician
1880,2010-01-01,2099-12-31,Resident
1847,2010-01-01,2099-12-31,Nurse Practitioner
3649,2010-01-01,2099-12-31,Physician
3707,2010-01-01,2099-12-31,Physician
960,2010-01-01,2099-12-31,Physician
503,2010-01-01,2099-12-31,Physician
4411,2010-01-01,2099-12-31,Physician
2257,2010-01-01,2099-12-31,Physician
4141,2010-01-01,2099-12-31,FELLOW
4788,2010-01-01,2099-12-31,FELLOW
820,2010-01-01,2099-12-31,Physician
2305,2010-01-01,2099-12-31,Physician
4753,2010-01-01,2099-12-31,Physician
4462,2010-01-01,2099-12-31,Physician
4892,2010-01-01,2099-12-31,Physician
1912,2010-01-01,2099-12-31,Physician
3640,2010-01-01,2099-12-31,Resident
2307,2010-01-01,2099-12-31,Resident
2402,2010-01-01,2099-12-31,Physician
4521,2010-01-01,2099-12-31,Physician
1482,2010-01-01,2099-12-31,Nurse Practitioner
571,2010-01-01,2099-12-31,Physician
3471,2010-01-01,2099-12-31,Physician
2987,2010-01-01,2099-12-31,Resident
1726,2010-01-01,2099-12-31,Physician
4813,2010-01-01,2099-12-31,Physician
4374,2010-01-01,2099-12-31,Physician
416,2010-01-01,2099-12-31,Physician
2403,2010-01-01,2099-12-31,Resident
98,2010-01-01,2099-12-31,Resident
4107,2010-01-01,2099-12-31,Physician
1396,2010-01-01,2099-12-31,Physician
963,2010-01-01,2099-12-31,Nurse Practitioner
172,2010-01-01,2099-12-31,Physician
661,2010-01-01,2099-12-31,Physician
3179,2010-01-01,2099-12-31,Physician
1147,2010-01-01,2099-12-31,Physician
2019,2010-01-01,2099-12-31,Physician
3992,2010-01-01,2099-12-31,Resident
1675,2010-01-01,2099-12-31,Resident
917,2010-01-01,2099-12-31,Nurse Practitioner
2766,2010-01-01,2099-12-31,Nurse Practitioner
3060,2010-01-01,2099-12-31,Physician with Sedation
618,2010-01-01,2099-12-31,Physician
4093,2010-01-01,2099-12-31,FELLOW
198,2010-01-01,2099-12-31,Nurse Practitioner
2725,2010-01-01,2099-12-31,Resident
2404,2010-01-01,2099-12-31,Physician
4351,2010-01-01,2099-12-31,Nurse Practitioner
4044,2010-01-01,2099-12-31,Physician
3194,2010-01-01,2099-12-31,Resident
182,2010-01-01,2099-12-31,Nurse Practitioner
1591,2010-01-01,2099-12-31,Nurse Practitioner
261,2010-01-01,2099-12-31,Physician
3483,2010-01-01,2099-12-31,Physician
3125,2010-01-01,2099-12-31,Physician
47,2010-01-01,2099-12-31,Physician
2079,2010-01-01,2099-12-31,Physician
914,2010-01-01,2099-12-31,Physician
2243,2010-01-01,2099-12-31,Physician
1514,2010-01-01,2099-12-31,Resident
4111,2010-01-01,2099-12-31,Resident
1595,2010-01-01,2099-12-31,Physician
1539,2010-01-01,2099-12-31,Nurse Practitioner
4526,2010-01-01,2099-12-31,Physician
4722,2010-01-01,2099-12-31,Resident
4750,2010-01-01,2099-12-31,Physician
1749,2010-01-01,2099-12-31,Physician
2359,2010-01-01,2099-12-31,Physician
3539,2010-01-01,2099-12-31,Resident
2670,2010-01-01,2099-12-31,Physician
